close,epoch,high,low,open
1217.0,1749647400,1217.07,1214.58,1214.58
1217.04,1749647460,1217.32,1215.93,1216.41
1216.62,1749647520,1217.05,1215.74,1216.89
1216.77,1749647580,1218.17,1215.63,1216.41
1216.71,1749647640,1217.33,1215.28,1217.15
1218.47,1749647700,1218.59,1215.77,1216.56
1219.11,1749647760,1220.13,1218.4,1218.61
1220.82,1749647820,1221.43,1218.86,1218.91
1219.62,1749647880,1220.76,1219.17,1220.76
1217.73,1749647940,1219.28,1217.22,1219.28
1215.62,1749648000,1217.62,1215.41,1217.62
1213.95,1749648060,1216.22,1213.95,1215.7
1216.08,1749648120,1216.59,1214.27,1214.27
1219.31,1749648180,1220.53,1216.39,1216.45
1220.44,1749648240,1221.07,1219.12,1219.67
1222.72,1749648300,1223.37,1220.6,1220.6
1226.5,1749648360,1226.5,1222.66,1222.7
1228.63,1749648420,1230.06,1226.4,1226.95
1228.08,1749648480,1229.55,1227.85,1228.77
1228.01,1749648540,1228.04,1226.4,1228.02
1226.36,1749648600,1227.95,1225.57,1227.95
1228.51,1749648660,1228.72,1226.63,1226.96
1228.01,1749648720,1228.58,1227.67,1228.54
1228.59,1749648780,1228.66,1227.07,1227.5
1229.26,1749648840,1230.08,1227.87,1228.16
1229.19,1749648900,1230.97,1229.19,1229.37
1226.96,1749648960,1229.93,1226.77,1229.24
1228.63,1749649020,1229.37,1227.06,1227.15
1226.85,1749649080,1229.11,1226.85,1228.71
1225.91,1749649140,1226.57,1224.57,1226.49
1223.61,1749649200,1225.65,1223.15,1225.58
1225.0,1749649260,1225.16,1222.95,1223.15
1224.6,1749649320,1225.26,1223.71,1225.01
1226.5,1749649380,1227.03,1223.94,1224.48
1228.01,1749649440,1228.86,1226.44,1226.57
1229.12,1749649500,1229.48,1227.54,1227.76
1230.95,1749649560,1230.95,1228.7,1228.98
1227.94,1749649620,1231.09,1227.94,1230.35
1229.51,1749649680,1229.7,1227.08,1227.64
1229.66,1749649740,1230.98,1229.15,1229.63
1232.79,1749649800,1233.06,1229.08,1229.79
1232.65,1749649860,1234.91,1231.44,1233.07
1232.96,1749649920,1235.22,1232.49,1232.72
1234.79,1749649980,1235.17,1233.27,1233.27
1235.23,1749650040,1236.41,1234.42,1234.51
1234.02,1749650100,1236.03,1233.35,1235.32
1232.81,1749650160,1234.4,1232.23,1233.86
1232.55,1749650220,1233.87,1232.26,1233.22
1236.1,1749650280,1236.1,1232.9,1232.9
1236.51,1749650340,1237.0,1235.06,1235.54
1237.81,1749650400,1239.18,1235.72,1236.08
1239.91,1749650460,1239.91,1237.4,1237.84
1241.01,1749650520,1241.18,1238.94,1239.55
1241.95,1749650580,1242.43,1240.93,1240.93
1244.96,1749650640,1245.32,1241.96,1242.06
1243.48,1749650700,1245.3,1243.34,1245.1
1243.9,1749650760,1244.87,1242.98,1243.01
1244.24,1749650820,1244.35,1242.37,1243.93
1242.67,1749650880,1244.51,1242.67,1244.28
1242.99,1749650940,1243.72,1241.19,1242.62
1243.16,1749651000,1243.79,1242.38,1242.84
1241.51,1749651060,1243.34,1241.43,1242.98
1243.23,1749651120,1244.24,1240.59,1241.68
1245.18,1749651180,1245.94,1242.94,1242.94
1245.42,1749651240,1245.42,1243.42,1244.65
1242.59,1749651300,1247.15,1242.59,1245.55
1242.14,1749651360,1244.47,1242.14,1242.57
1242.17,1749651420,1242.98,1241.68,1241.79
1240.75,1749651480,1242.9,1240.75,1242.08
1241.91,1749651540,1242.39,1240.05,1240.06
1240.53,1749651600,1241.58,1238.89,1241.58
1240.17,1749651660,1242.42,1240.17,1240.51
1242.17,1749651720,1242.19,1240.13,1240.76
1242.92,1749651780,1242.92,1241.13,1242.47
1243.64,1749651840,1244.41,1242.85,1242.85
1240.53,1749651900,1243.5,1240.07,1243.5
1241.57,1749651960,1241.62,1237.96,1239.49
1238.5,1749652020,1242.56,1238.19,1242.41
1237.68,1749652080,1239.06,1237.39,1238.22
1241.07,1749652140,1241.19,1238.19,1238.19
1240.98,1749652200,1241.17,1239.88,1240.93
1242.31,1749652260,1242.38,1240.42,1240.83
1245.14,1749652320,1246.16,1242.53,1242.53
1246.71,1749652380,1246.71,1245.0,1245.2
1245.83,1749652440,1247.97,1245.23,1246.47
1246.35,1749652500,1246.95,1244.58,1245.36
1247.64,1749652560,1247.64,1245.9,1246.74
1246.73,1749652620,1248.29,1246.66,1247.98
1247.07,1749652680,1247.14,1245.73,1246.64
1246.29,1749652740,1247.04,1244.84,1246.94
1245.99,1749652800,1247.5,1245.99,1246.34
1246.73,1749652860,1247.44,1245.89,1246.14
1246.23,1749652920,1247.9,1245.88,1246.71
1245.02,1749652980,1246.1,1244.09,1246.08
1245.77,1749653040,1246.13,1245.29,1245.62
1246.73,1749653100,1247.69,1246.41,1246.55
1246.05,1749653160,1247.42,1245.67,1246.53
1248.34,1749653220,1248.34,1245.51,1245.51
1247.94,1749653280,1248.69,1247.32,1248.18
1246.25,1749653340,1248.44,1245.42,1248.44
1246.24,1749653400,1246.98,1245.28,1246.98
1247.54,1749653460,1248.02,1246.21,1246.61
1248.73,1749653520,1249.64,1247.6,1247.98
1246.48,1749653580,1248.87,1246.13,1248.6
1245.4,1749653640,1246.97,1245.4,1246.3
1248.5,1749653700,1248.88,1245.71,1245.71
1248.6,1749653760,1249.26,1246.87,1248.88
1249.12,1749653820,1249.64,1246.99,1248.3
1249.22,1749653880,1250.2,1247.41,1249.83
1249.8,1749653940,1250.66,1248.6,1249.18
1248.29,1749654000,1249.87,1247.89,1249.48
1250.49,1749654060,1250.54,1246.65,1248.54
1247.56,1749654120,1250.3,1247.56,1250.3
1248.74,1749654180,1249.22,1247.05,1247.41
1250.07,1749654240,1250.22,1249.1,1249.1
1247.54,1749654300,1249.53,1247.18,1249.53
1248.05,1749654360,1248.5,1246.63,1247.88
1248.63,1749654420,1249.36,1247.31,1248.3
1248.13,1749654480,1249.83,1247.51,1248.85
1247.73,1749654540,1249.12,1247.56,1248.26
1248.91,1749654600,1248.91,1245.86,1247.83
1248.58,1749654660,1248.88,1246.89,1248.88
1246.17,1749654720,1249.1,1246.17,1249.1
1245.9,1749654780,1246.92,1245.58,1246.21
1244.07,1749654840,1246.55,1244.07,1246.04
1246.44,1749654900,1246.44,1244.32,1244.59
1252.05,1749654960,1252.05,1246.15,1246.15
1252.96,1749655020,1253.86,1252.23,1252.61
1254.11,1749655080,1254.6,1252.06,1252.87
1255.7,1749655140,1256.08,1253.71,1253.71
1256.38,1749655200,1256.4,1254.61,1255.68
1257.37,1749655260,1257.73,1255.71,1256.71
1259.9,1749655320,1260.04,1257.04,1257.41
1260.23,1749655380,1260.75,1259.31,1259.78
1259.43,1749655440,1261.0,1259.01,1260.8
1263.01,1749655500,1263.17,1259.0,1259.41
1263.29,1749655560,1263.68,1262.21,1263.26
1260.98,1749655620,1262.91,1260.83,1262.91
1258.66,1749655680,1261.25,1258.0,1260.83
1258.09,1749655740,1259.85,1256.88,1258.89
1260.97,1749655800,1261.92,1258.4,1258.4
1258.88,1749655860,1261.22,1258.7,1260.24
1256.9,1749655920,1259.09,1256.71,1258.78
1261.64,1749655980,1261.64,1256.43,1256.59
1263.27,1749656040,1264.47,1261.25,1261.25
1264.76,1749656100,1264.79,1262.84,1262.86
1262.28,1749656160,1264.97,1261.31,1264.42
1262.25,1749656220,1262.87,1260.99,1262.1
1261.81,1749656280,1262.61,1260.95,1262.44
1264.24,1749656340,1264.4,1261.79,1261.99
1265.35,1749656400,1265.37,1263.83,1264.22
1265.74,1749656460,1266.86,1265.63,1265.64
1267.5,1749656520,1267.8,1265.56,1265.71
1268.11,1749656580,1269.73,1267.89,1268.15
1267.2,1749656640,1268.83,1266.77,1268.21
1268.46,1749656700,1269.04,1266.86,1267.08
1270.05,1749656760,1270.28,1267.85,1267.85
1268.99,1749656820,1270.03,1266.6,1270.03
1269.2,1749656880,1270.59,1268.22,1268.94
1272.96,1749656940,1273.26,1268.69,1268.69
1274.25,1749657000,1274.81,1272.03,1272.94
1274.71,1749657060,1274.75,1273.23,1273.93
1274.06,1749657120,1275.18,1273.77,1274.9
1273.83,1749657180,1274.22,1273.2,1273.76
1273.93,1749657240,1275.18,1273.93,1273.97
1273.23,1749657300,1274.45,1272.71,1274.03
1276.01,1749657360,1276.57,1273.22,1273.22
1277.02,1749657420,1277.02,1275.17,1275.91
1275.76,1749657480,1277.35,1275.46,1277.35
1273.36,1749657540,1276.84,1273.36,1275.91
1274.75,1749657600,1275.07,1272.95,1273.27
1273.63,1749657660,1275.24,1273.51,1274.77
1272.55,1749657720,1273.58,1271.68,1273.58
1272.87,1749657780,1273.23,1272.14,1272.92
1272.46,1749657840,1273.03,1270.66,1273.03
1271.8,1749657900,1272.52,1270.84,1272.1
1273.75,1749657960,1274.18,1271.67,1271.9
1276.15,1749658020,1277.12,1273.33,1273.33
1275.78,1749658080,1277.16,1275.24,1276.21
1277.27,1749658140,1277.8,1275.92,1276.18
1277.53,1749658200,1277.53,1275.69,1276.98
1279.4,1749658260,1280.2,1277.32,1277.54
1282.54,1749658320,1282.61,1279.23,1279.25
1289.28,1749658380,1289.28,1282.44,1282.44
1290.15,1749658440,1290.15,1287.59,1288.55
1293.78,1749658500,1294.07,1290.03,1290.32
1298.07,1749658560,1298.13,1294.07,1294.13
1296.71,1749658620,1299.02,1296.04,1297.57
1299.09,1749658680,1299.09,1296.16,1296.58
1296.37,1749658740,1300.08,1296.37,1299.69
1292.79,1749658800,1297.1,1292.76,1296.32
1291.73,1749658860,1293.28,1290.96,1293.03
1292.4,1749658920,1293.22,1291.69,1291.69
1295.01,1749658980,1295.5,1292.31,1292.37
1295.26,1749659040,1297.21,1294.98,1295.0
1296.04,1749659100,1296.55,1295.17,1295.53
1297.24,1749659160,1298.34,1295.26,1295.48
1296.54,1749659220,1297.5,1295.71,1297.38
1297.54,1749659280,1298.16,1295.9,1296.25
1296.68,1749659340,1297.58,1295.44,1297.36
1296.33,1749659400,1297.69,1295.71,1296.36
1296.26,1749659460,1297.38,1295.53,1296.91
1297.07,1749659520,1297.3,1295.28,1296.16
1297.85,1749659580,1298.05,1296.02,1297.4
1297.68,1749659640,1298.45,1297.36,1297.81
1296.82,1749659700,1299.03,1296.77,1297.6
1296.21,1749659760,1297.16,1294.65,1296.82
1299.93,1749659820,1300.25,1296.67,1296.67
1299.94,1749659880,1300.18,1298.32,1299.74
1299.04,1749659940,1300.03,1298.64,1299.69
1296.63,1749660000,1298.94,1296.63,1298.83
1294.78,1749660060,1296.7,1293.96,1296.01
1293.78,1749660120,1294.91,1293.09,1294.91
1293.9,1749660180,1294.73,1292.61,1293.85
1290.96,1749660240,1294.26,1290.45,1293.84
1288.89,1749660300,1291.19,1288.71,1291.05
1288.84,1749660360,1289.31,1287.87,1288.7
1287.62,1749660420,1288.79,1286.7,1288.21
1288.93,1749660480,1288.93,1285.34,1287.63
1290.78,1749660540,1290.78,1288.18,1288.57
1287.94,1749660600,1290.65,1287.89,1290.57
1288.82,1749660660,1289.79,1287.53,1288.46
1290.28,1749660720,1290.54,1288.49,1289.12
1294.13,1749660780,1294.13,1290.22,1290.26
1295.94,1749660840,1297.21,1294.23,1294.23
1295.2,1749660900,1296.1,1294.39,1296.1
1294.26,1749660960,1295.4,1293.66,1295.21
1294.55,1749661020,1295.5,1293.6,1294.72
1291.83,1749661080,1294.52,1291.83,1294.35
1289.41,1749661140,1292.11,1289.21,1292.11
1289.58,1749661200,1290.34,1288.86,1289.42
1290.98,1749661260,1291.59,1289.51,1289.93
1287.08,1749661320,1290.92,1287.08,1290.42
1288.03,1749661380,1288.03,1286.16,1287.19
1286.97,1749661440,1288.3,1286.4,1288.12
1288.34,1749661500,1288.46,1286.25,1287.42
1285.46,1749661560,1287.78,1285.16,1287.78
1284.57,1749661620,1286.28,1284.53,1285.15
1283.39,1749661680,1284.96,1281.97,1284.96
1284.13,1749661740,1285.89,1283.3,1283.56
1284.65,1749661800,1285.23,1282.96,1284.19
1284.45,1749661860,1286.41,1283.92,1284.55
1288.11,1749661920,1288.21,1284.42,1284.47
1286.96,1749661980,1288.89,1285.79,1288.62
1287.37,1749662040,1288.85,1287.03,1287.03
1287.39,1749662100,1288.24,1286.1,1287.42
1287.49,1749662160,1288.72,1286.6,1287.86
1290.8,1749662220,1290.8,1288.07,1288.13
1287.01,1749662280,1291.01,1287.01,1291.01
1282.51,1749662340,1287.15,1282.15,1287.15
1282.25,1749662400,1283.34,1281.05,1282.65
1280.68,1749662460,1282.84,1280.6,1281.95
1282.76,1749662520,1283.62,1280.56,1280.56
1282.41,1749662580,1282.74,1281.54,1282.71
1282.82,1749662640,1284.49,1282.01,1282.49
1283.02,1749662700,1284.62,1282.69,1283.39
1279.39,1749662760,1282.9,1278.66,1282.9
1277.97,1749662820,1280.28,1277.86,1279.56
1277.16,1749662880,1278.69,1277.16,1278.29
1276.38,1749662940,1279.35,1276.38,1277.15
1277.75,1749663000,1277.75,1274.52,1276.29
1276.74,1749663060,1278.34,1275.73,1277.66
1276.32,1749663120,1277.16,1275.85,1276.98
1278.09,1749663180,1278.54,1275.74,1276.21
1278.38,1749663240,1279.29,1277.27,1278.17
1280.36,1749663300,1280.36,1278.62,1278.62
1282.46,1749663360,1282.46,1280.29,1280.34
1280.95,1749663420,1284.12,1280.01,1283.27
1277.14,1749663480,1281.22,1276.89,1281.22
1277.75,1749663540,1278.99,1276.76,1277.33
1277.63,1749663600,1278.87,1276.46,1277.67
1276.44,1749663660,1277.54,1276.09,1277.54
1275.31,1749663720,1276.38,1274.58,1276.29
1276.34,1749663780,1276.34,1274.31,1275.45
1277.07,1749663840,1277.91,1276.07,1276.3
1276.85,1749663900,1278.75,1276.6,1277.06
1279.78,1749663960,1279.78,1277.05,1277.05
1277.75,1749664020,1279.55,1276.85,1279.35
1275.59,1749664080,1277.51,1275.59,1277.31
1272.87,1749664140,1275.44,1272.87,1275.44
1271.39,1749664200,1274.32,1271.35,1273.24
1271.34,1749664260,1272.92,1271.12,1271.12
1272.12,1749664320,1272.76,1270.8,1271.07
1268.82,1749664380,1272.8,1268.69,1272.4
1270.36,1749664440,1270.67,1268.93,1269.0
1270.48,1749664500,1270.94,1268.48,1270.94
1270.75,1749664560,1270.94,1269.16,1270.1
1268.9,1749664620,1271.03,1267.68,1270.64
1270.27,1749664680,1271.49,1268.25,1268.86
1268.36,1749664740,1270.73,1267.71,1270.72
1268.27,1749664800,1269.47,1267.26,1268.69
1267.64,1749664860,1269.36,1267.64,1267.92
1269.66,1749664920,1269.66,1267.62,1267.92
1273.34,1749664980,1273.34,1269.05,1269.25
1274.93,1749665040,1274.93,1272.16,1273.15
1279.71,1749665100,1279.71,1274.94,1275.34
1277.08,1749665160,1280.19,1277.08,1280.19
1276.33,1749665220,1278.39,1276.33,1277.59
1277.57,1749665280,1277.57,1274.4,1275.59
1273.9,1749665340,1277.95,1273.72,1277.69
1271.97,1749665400,1274.39,1271.97,1273.97
1269.92,1749665460,1272.41,1269.92,1272.41
1270.45,1749665520,1271.84,1269.44,1270.19
1270.89,1749665580,1272.21,1270.3,1270.9
1275.31,1749665640,1275.41,1270.93,1271.08
1274.24,1749665700,1275.96,1274.24,1275.56
1273.69,1749665760,1274.54,1273.07,1273.77
1271.45,1749665820,1274.14,1271.45,1273.73
1270.64,1749665880,1271.9,1269.98,1271.66
1273.08,1749665940,1273.08,1270.41,1270.66
1276.15,1749666000,1276.45,1273.34,1273.34
1279.26,1749666060,1279.58,1275.17,1275.54
1277.81,1749666120,1279.4,1277.73,1279.4
1276.37,1749666180,1277.64,1275.76,1277.2
1276.29,1749666240,1279.34,1275.87,1276.27
1276.1,1749666300,1276.18,1274.97,1275.78
1274.23,1749666360,1276.03,1273.64,1276.03
1274.89,1749666420,1276.07,1274.06,1274.06
1273.13,1749666480,1274.75,1272.26,1274.54
1274.1,1749666540,1274.74,1273.08,1273.13
1273.51,1749666600,1274.69,1272.69,1274.07
1272.73,1749666660,1274.83,1272.62,1273.76
1272.63,1749666720,1273.91,1271.99,1273.67
1274.97,1749666780,1274.97,1272.37,1272.6
1275.51,1749666840,1275.79,1273.8,1274.62
1273.13,1749666900,1276.23,1272.91,1275.6
1275.3,1749666960,1275.4,1273.14,1273.14
1274.25,1749667020,1276.13,1273.0,1275.07
1276.24,1749667080,1276.94,1273.99,1274.14
1275.24,1749667140,1276.29,1274.84,1275.75
1271.88,1749667200,1275.04,1271.88,1275.04
1274.62,1749667260,1274.62,1271.08,1272.01
1273.22,1749667320,1275.31,1273.05,1274.96
1271.06,1749667380,1273.23,1270.74,1273.08
1270.1,1749667440,1271.68,1269.09,1271.39
1269.33,1749667500,1270.3,1268.0,1270.3
1269.66,1749667560,1271.81,1269.08,1269.48
1266.87,1749667620,1269.65,1266.87,1269.41
1266.96,1749667680,1267.83,1266.2,1266.7
1265.16,1749667740,1266.75,1263.58,1266.75
1263.8,1749667800,1265.21,1263.31,1265.18
1263.33,1749667860,1264.43,1262.87,1263.94
1261.12,1749667920,1264.11,1260.85,1263.62
1260.92,1749667980,1261.65,1259.89,1260.93
1264.15,1749668040,1264.28,1260.42,1260.96
1265.55,1749668100,1266.04,1264.06,1264.49
1267.95,1749668160,1268.71,1265.55,1265.55
1271.88,1749668220,1272.11,1267.8,1267.8
1272.83,1749668280,1273.72,1271.49,1272.05
1273.32,1749668340,1273.32,1271.12,1272.56
1274.06,1749668400,1274.51,1271.23,1273.28
1274.22,1749668460,1274.98,1272.72,1274.65
1275.02,1749668520,1276.87,1274.45,1274.45
1274.26,1749668580,1276.28,1274.26,1275.53
1275.92,1749668640,1275.92,1274.43,1274.45
1274.82,1749668700,1276.12,1274.49,1276.07
1273.05,1749668760,1274.93,1273.05,1274.57
1272.55,1749668820,1274.43,1272.53,1273.28
1273.68,1749668880,1273.68,1270.8,1272.6
1275.96,1749668940,1276.91,1273.5,1273.5
1276.56,1749669000,1276.97,1275.19,1276.15
1277.07,1749669060,1278.03,1276.44,1277.18
1275.12,1749669120,1277.76,1274.74,1276.71
1277.31,1749669180,1277.31,1274.86,1275.2
1277.67,1749669240,1277.94,1276.9,1277.12
1274.27,1749669300,1277.81,1274.27,1277.81
1276.66,1749669360,1276.66,1274.79,1274.85
1275.65,1749669420,1277.56,1274.49,1276.54
1276.21,1749669480,1276.21,1274.01,1275.5
1276.24,1749669540,1277.0,1275.57,1275.95
1278.11,1749669600,1278.73,1275.6,1276.46
1276.07,1749669660,1278.31,1275.89,1278.31
1275.01,1749669720,1276.36,1275.01,1275.7
1274.11,1749669780,1276.18,1273.92,1275.55
1272.18,1749669840,1274.66,1272.18,1273.4
1272.72,1749669900,1272.72,1270.56,1271.8
1270.82,1749669960,1273.09,1270.65,1272.69
1269.71,1749670020,1271.78,1268.52,1271.78
1271.08,1749670080,1271.08,1268.49,1269.88
1271.34,1749670140,1271.49,1269.7,1271.04
1272.39,1749670200,1272.53,1271.47,1271.5
1273.22,1749670260,1273.35,1272.24,1272.52
1274.79,1749670320,1275.54,1272.51,1273.25
1272.88,1749670380,1275.29,1272.12,1275.11
1273.28,1749670440,1274.94,1273.28,1273.88
1274.03,1749670500,1274.21,1272.81,1273.3
1274.4,1749670560,1274.4,1272.03,1274.14
1273.15,1749670620,1275.84,1272.89,1275.05
1273.56,1749670680,1274.13,1272.52,1273.37
1269.59,1749670740,1273.26,1268.9,1273.26
1269.08,1749670800,1270.04,1268.64,1269.08
1273.02,1749670860,1273.21,1268.96,1269.53
1273.17,1749670920,1274.4,1272.54,1273.23
1274.1,1749670980,1274.53,1272.6,1273.33
1274.72,1749671040,1275.99,1273.24,1273.69
1274.32,1749671100,1275.37,1273.35,1274.83
1274.48,1749671160,1275.6,1273.82,1274.15
1272.36,1749671220,1275.52,1272.36,1274.2
1272.44,1749671280,1272.95,1271.31,1272.6
1271.91,1749671340,1272.69,1271.39,1272.29
1269.19,1749671400,1272.09,1269.17,1272.09
1269.41,1749671460,1270.02,1267.46,1268.88
1269.65,1749671520,1270.19,1267.89,1269.26
1265.35,1749671580,1269.16,1265.35,1269.16
1265.0,1749671640,1267.7,1265.0,1265.41
1263.33,1749671700,1265.46,1263.26,1264.72
1264.6,1749671760,1265.29,1263.03,1263.03
1265.97,1749671820,1266.3,1263.73,1264.22
1265.61,1749671880,1266.55,1263.95,1266.02
1266.56,1749671940,1267.21,1263.97,1265.67
1266.49,1749672000,1266.81,1264.25,1266.07
1266.38,1749672060,1266.8,1265.14,1266.31
1264.94,1749672120,1266.45,1264.25,1266.41
1263.89,1749672180,1265.95,1263.89,1265.19
1264.78,1749672240,1265.78,1262.22,1262.95
1262.21,1749672300,1265.37,1262.21,1264.94
1262.25,1749672360,1262.67,1259.96,1262.34
1262.52,1749672420,1263.96,1262.26,1262.44
1262.38,1749672480,1263.94,1262.24,1262.96
1260.17,1749672540,1262.44,1260.17,1262.24
1259.44,1749672600,1260.83,1258.57,1260.25
1259.92,1749672660,1262.19,1259.27,1259.27
1256.91,1749672720,1260.67,1256.91,1260.45
1254.64,1749672780,1257.27,1254.44,1256.9
1256.93,1749672840,1257.0,1254.5,1254.74
1257.52,1749672900,1257.7,1256.11,1257.13
1260.7,1749672960,1261.65,1257.77,1257.77
1258.75,1749673020,1260.68,1258.75,1260.44
1259.47,1749673080,1260.47,1257.91,1258.09
1259.74,1749673140,1261.55,1259.19,1259.83
1259.91,1749673200,1260.65,1258.67,1259.6
1258.95,1749673260,1260.28,1258.3,1259.66
1261.07,1749673320,1261.07,1259.22,1259.22
1261.08,1749673380,1262.55,1260.83,1261.01
1257.62,1749673440,1261.53,1257.38,1260.92
1258.9,1749673500,1259.01,1257.61,1257.7
1261.44,1749673560,1261.44,1258.55,1258.82
1264.36,1749673620,1264.36,1262.01,1262.01
1264.74,1749673680,1264.91,1263.29,1264.24
1262.89,1749673740,1264.79,1262.89,1264.72
1263.21,1749673800,1264.84,1261.87,1262.81
1261.05,1749673860,1263.3,1259.56,1262.97
1260.63,1749673920,1261.82,1259.62,1261.16
1262.49,1749673980,1262.49,1259.68,1260.26
1261.37,1749674040,1262.78,1261.37,1262.45
1261.06,1749674100,1262.5,1260.68,1261.14
1262.09,1749674160,1263.08,1260.98,1261.83
1262.34,1749674220,1263.07,1261.53,1262.33
1261.32,1749674280,1262.89,1261.02,1262.49
1260.04,1749674340,1261.52,1260.03,1261.14
1257.04,1749674400,1259.49,1256.64,1259.49
1258.03,1749674460,1259.18,1256.39,1257.21
1259.97,1749674520,1260.16,1258.39,1258.6
1265.1,1749674580,1265.46,1259.76,1259.76
1263.05,1749674640,1265.61,1263.05,1265.33
1263.21,1749674700,1263.75,1262.12,1263.0
1262.87,1749674760,1264.27,1262.41,1263.15
1262.78,1749674820,1264.12,1261.85,1262.87
1262.43,1749674880,1263.8,1262.3,1263.02
1263.24,1749674940,1264.37,1261.79,1262.03
1262.54,1749675000,1263.19,1261.58,1263.19
1262.01,1749675060,1263.11,1260.57,1262.57
1260.84,1749675120,1262.1,1260.14,1261.05
1259.6,1749675180,1260.89,1258.76,1260.66
1257.82,1749675240,1260.33,1257.21,1259.33
1255.58,1749675300,1257.91,1255.29,1257.91
1254.98,1749675360,1255.42,1253.63,1254.85
1254.22,1749675420,1255.18,1254.04,1254.86
1256.41,1749675480,1257.22,1253.4,1254.39
1258.05,1749675540,1258.53,1256.44,1256.6
1256.47,1749675600,1258.08,1255.21,1257.64
1256.91,1749675660,1258.77,1256.07,1256.49
1259.22,1749675720,1259.22,1256.55,1256.83
1259.19,1749675780,1259.39,1258.13,1258.84
1260.74,1749675840,1261.26,1258.5,1258.64
1260.78,1749675900,1261.18,1259.73,1261.18
1259.73,1749675960,1261.37,1259.25,1260.68
1263.8,1749676020,1263.8,1258.96,1259.31
1265.66,1749676080,1265.81,1263.74,1264.07
1264.15,1749676140,1266.1,1264.13,1265.58
1267.38,1749676200,1267.47,1264.23,1264.71
1268.3,1749676260,1268.86,1266.87,1267.67
1269.92,1749676320,1269.92,1267.21,1267.79
1269.15,1749676380,1269.71,1268.08,1269.53
1265.5,1749676440,1270.36,1265.12,1269.7
1266.58,1749676500,1266.59,1265.33,1265.82
1267.83,1749676560,1267.99,1266.42,1266.68
1267.94,1749676620,1268.79,1267.42,1267.66
1269.22,1749676680,1270.25,1267.85,1268.06
1266.78,1749676740,1270.24,1266.72,1268.65
1266.39,1749676800,1267.97,1266.35,1267.12
1268.56,1749676860,1269.38,1266.62,1266.62
1269.23,1749676920,1269.23,1266.74,1268.23
1268.5,1749676980,1269.94,1268.44,1269.77
1269.66,1749677040,1269.66,1267.48,1268.21
1269.74,1749677100,1270.37,1269.33,1269.82
1272.06,1749677160,1273.46,1269.69,1269.69
1272.84,1749677220,1273.14,1271.32,1271.75
1273.12,1749677280,1273.91,1271.63,1273.06
1272.89,1749677340,1273.67,1272.46,1272.91
1273.41,1749677400,1274.76,1272.54,1272.79
1273.82,1749677460,1274.2,1272.33,1273.39
1273.25,1749677520,1274.06,1272.66,1273.68
1272.39,1749677580,1273.35,1271.19,1273.35
1272.04,1749677640,1273.48,1271.72,1272.53
1272.39,1749677700,1273.28,1271.76,1272.26
1270.57,1749677760,1271.99,1269.49,1271.99
1269.07,1749677820,1270.46,1268.8,1270.37
1270.95,1749677880,1271.3,1268.3,1268.3
1272.75,1749677940,1273.4,1270.68,1270.9
1273.4,1749678000,1274.25,1271.83,1272.24
1273.08,1749678060,1273.88,1271.82,1273.88
1273.99,1749678120,1274.55,1272.91,1272.91
1274.92,1749678180,1277.0,1273.19,1274.12
1276.84,1749678240,1276.84,1274.55,1275.47
1274.92,1749678300,1276.86,1274.92,1276.86
1274.41,1749678360,1276.22,1274.24,1275.21
1272.89,1749678420,1274.8,1272.33,1274.76
1271.29,1749678480,1273.87,1270.99,1272.94
1271.9,1749678540,1272.71,1270.98,1270.98
1273.07,1749678600,1273.15,1271.35,1271.99
1276.95,1749678660,1276.95,1272.88,1272.88
1272.65,1749678720,1277.36,1272.65,1276.39
1273.28,1749678780,1273.44,1272.34,1272.5
1274.24,1749678840,1275.83,1273.08,1273.23
1272.99,1749678900,1274.38,1271.84,1273.99
1273.52,1749678960,1274.09,1270.67,1272.69
1275.54,1749679020,1275.54,1273.12,1273.44
1273.34,1749679080,1275.63,1272.56,1275.63
1273.13,1749679140,1276.13,1272.96,1273.29
1274.12,1749679200,1274.94,1272.75,1272.75
1273.99,1749679260,1274.35,1272.25,1273.92
1273.56,1749679320,1274.37,1272.05,1274.07
1277.02,1749679380,1277.03,1273.52,1273.52
1276.0,1749679440,1277.39,1275.48,1276.89
1273.31,1749679500,1276.31,1272.95,1276.22
1272.4,1749679560,1273.38,1272.3,1273.19
1272.09,1749679620,1272.58,1271.43,1271.95
1271.64,1749679680,1272.95,1271.47,1271.91
1271.98,1749679740,1272.87,1271.25,1271.47
1273.3,1749679800,1273.3,1271.31,1271.51
1272.85,1749679860,1274.26,1272.29,1273.12
1274.32,1749679920,1274.92,1272.33,1272.33
1278.2,1749679980,1278.2,1273.32,1273.5
1277.14,1749680040,1280.12,1277.14,1278.08
1278.65,1749680100,1279.06,1276.28,1276.81
1281.7,1749680160,1281.84,1278.97,1278.97
1283.15,1749680220,1284.43,1282.09,1282.09
1281.86,1749680280,1284.11,1281.86,1283.3
1280.97,1749680340,1282.05,1279.43,1281.92
1284.16,1749680400,1284.33,1280.34,1280.91
1286.04,1749680460,1287.5,1283.67,1283.89
1283.31,1749680520,1285.73,1283.11,1285.53
1280.93,1749680580,1284.02,1280.93,1283.6
1279.07,1749680640,1281.15,1278.19,1280.49
1278.56,1749680700,1279.0,1276.55,1278.45
1280.33,1749680760,1280.33,1278.28,1278.45
1280.76,1749680820,1281.99,1280.14,1280.14
1281.86,1749680880,1281.86,1279.75,1280.85
