close,epoch,high,low,open,log_close,price_change,high_low_spread,EMA_8,EMA_21,SMA_50,SMA_200,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,RSI_14,STOCHk_14_3_3,STOCHd_14_3_3,CCI_20_0.015,WILLR_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,ADX_14,DMP_14,DMN_14,ATRr_14,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,KCLe_20_2.0,KCBe_20_2.0,KCUe_20_2.0,volatility,CDL_DOJI_10_0.1,CDL_ENGULFING,CDL_HAMMER,hour,day_of_week
1225.11,1749590940,1227.3,1224.44,1227.3,7.110785914865782,-0.0019958291244420723,0.002334484250393761,1229.2600370793125,1233.9256779057955,1242.3121999999996,1234.7914500000006,1247.9825,1244.0500000000002,1229.98,1236.9450000000002,1226.39,23.84706338683735,4.9392414382756265,3.9622985867756237,-155.34269959762176,-95.51239115874178,-4.289525864951656,-0.6451470847180554,-3.644378780233601,48.35312188948386,6.576588279411155,37.59128186890497,2.421885575065189,1225.4070353252487,1233.9455000000003,1242.4839646747519,1.3839289781844648,-0.01739395409851085,1228.7565816166061,1233.6373713049168,1238.5181609932274,3.939273375292934,0.0,0.0,0.0,21,1
1225.11,1749591000,1226.42,1224.46,1225.52,7.110785914865782,0.0,0.001599856339430775,1228.3378066172431,1233.1242526416322,1241.9201999999996,1234.8157000000006,1247.985,1244.18,1228.91,1236.9450000000002,1226.23,23.84706338683735,4.882048066696278,4.746757028530946,-141.15324196175527,-95.51239115874178,-4.4338273918792765,-0.6315588893165405,-3.802268502562736,49.915044921348716,6.191170318463326,35.3882619151265,2.3888937482748207,1224.280031954463,1233.2185000000004,1242.1569680455377,1.4496162757106412,0.04642675016057095,1228.035954795977,1232.8252407044486,1237.6145266129201,4.091729328917075,0.0,0.0,0.0,21,1
1223.97,1749591060,1226.67,1223.97,1224.84,7.1098549529679795,-0.0009305286872197671,0.0022059364200103316,1227.3671829245225,1232.2920478560293,1241.4749999999995,1234.8344000000004,1248.4524999999999,1244.18,1228.6750000000002,1236.6950000000002,1226.76,22.447751713568277,2.99173922750555,4.271009577492449,-132.10781234733346,-100.0,-4.5872963671997695,-0.6280222917096268,-3.9592740754901428,51.44316950308364,5.695959065246963,34.009282217038376,2.4111156233980506,1223.1061001902838,1232.4545000000003,1241.8028998097168,1.5170377177764387,0.04620575859508816,1227.1344352915983,1231.981884446882,1236.829333602166,4.041518591754639,0.0,0.0,0.0,21,1
1222.9,1749591120,1224.2,1222.1,1223.83,7.108980366195325,-0.0008742044331151444,0.0017172295363481367,1226.374475607962,1231.438225323663,1240.9989999999996,1234.8527000000004,1248.4524999999999,1244.1950000000002,1227.74,1234.965,1227.02,21.190876720121807,3.2514105398010407,3.7083992780009205,-144.05567943780065,-94.7333772218553,-4.7406148365571426,-0.6250726088535998,-4.115542227703543,53.12984879754155,5.338306387215172,37.46517219577722,2.3888930788696285,1221.8742085416338,1231.6785000000004,1241.482791458367,1.5920212065675585,0.05231339065766378,1226.3311557400175,1231.1169430709886,1235.9027304019596,4.057052264508465,0.0,0.0,0.0,21,1
1222.28,1749591180,1223.89,1221.58,1222.6,7.108473246054241,-0.000506991577398086,0.0018899106587689997,1225.464592139526,1230.605659385148,1240.4963999999995,1234.8595500000004,1248.755,1244.1950000000002,1227.48,1233.775,1227.29,20.475481627316302,3.399891407608184,3.2143470583048894,-132.79083094555838,-95.06694855532034,-4.8561707332150945,-0.5925028044092411,-4.263667928805853,54.763123590242984,4.968719572393838,36.42983812041015,2.383257858950382,1220.5547826523,1231.0450000000003,1241.5352173477006,1.7042784541101756,0.08222981900742923,1225.5053313838255,1230.2753294451802,1235.045327506535,4.0923093912704545,0.0,0.0,0.0,21,1
1224.63,1749591240,1224.79,1222.06,1222.38,7.110394036538986,0.0019226363844619954,0.0022292447514759704,1225.2791272196314,1230.0624176228619,1240.0491999999995,1234.8809500000004,1246.6,1244.1950000000002,1226.21,1231.6799999999998,1223.48,30.106937873109125,10.693052574514377,5.781451507307832,-102.56896148768679,-78.12051649928142,-4.703900615403654,-0.352186149278241,-4.351714466125413,55.455474540457935,7.236001467069175,33.47977789243317,2.4080251547396414,1220.0696464111616,1230.3625000000004,1240.6553535888393,1.6731416292090906,0.22153009121705627,1224.9019664901277,1229.7376790218298,1234.5733915535318,3.713887510358643,0.0,0.0,0.0,21,1
1225.87,1749591300,1226.58,1224.31,1224.83,7.111406074984884,0.0010125507296079306,0.0018517461068465514,1225.4104322819355,1229.6812887480562,1239.5963999999994,1234.8998500000005,1245.3825,1244.21,1225.65,1231.275,1224.38,34.60740880970792,21.056155716262467,11.716366566128308,-68.34136983460634,-63.64406779661103,-4.432077581614976,-0.06429049239165074,-4.3677870892233255,54.65181321441644,12.078222014104174,31.216170181435768,2.3981662151153804,1219.9318763885115,1229.7490000000003,1239.566123611489,1.5966060735139926,0.30243703993597276,1224.5617792053538,1229.3693286387984,1234.176878072243,3.442614965725521,0.0,0.0,0.0,21,1
1228.93,1749591360,1229.03,1225.6,1225.9,7.113899151068422,0.002496186381916621,0.0027910458691707937,1226.1925584415055,1229.6129897709602,1239.2241999999997,1234.9206000000004,1245.1175,1244.21,1225.3049999999998,1231.275,1223.59,44.1624896189069,40.17451709910943,23.97457512996206,-27.54129253962639,-37.71186440677946,-3.924500246519983,0.35462947416267365,-4.279129720682657,52.323132603016795,17.960750383050854,28.12216987567933,2.471868628321429,1220.1096692489195,1229.3445000000004,1238.5793307510812,1.502399164933968,0.4775577911943972,1224.324466900082,1229.3274878160557,1234.3305087320296,3.071170446609678,0.0,0.0,0.0,21,1
1229.07,1749591420,1229.8,1228.12,1229.14,7.114013064819562,0.00011392023955791863,0.001366887158583371,1226.8319898989487,1229.5636270645093,1238.8167999999996,1234.9434500000004,1244.9375,1244.21,1225.69,1231.275,1223.45,44.56161347999632,54.03954802259841,38.423406945990074,-1.061571125264433,-36.52542372881446,-3.4709339555308816,0.6465566121214206,-4.117490567652302,49.72988465356036,19.34554774937389,26.72497213552835,2.4153065834413314,1220.5637362935524,1228.8970000000004,1237.2302637064483,1.3562184147976517,0.5103800867279459,1224.4564224334076,1229.3029651669076,1234.1495079004076,3.003066656053513,100.0,0.0,0.0,21,1
1229.13,1749591480,1230.6,1228.52,1229.27,7.114061881026553,4.8817398520917266e-05,0.001692253870623878,1227.3426588102934,1229.5242064222812,1238.3621999999993,1234.9707500000004,1244.7275,1244.21,1226.09,1230.475,1221.56,44.743906367029574,63.24858757062148,52.48755089744308,15.834562179624593,-36.01694915254181,-3.0712346226416685,0.8370047560085068,-3.9082393786501752,46.88758841722905,20.533196156038862,25.06458884467613,2.3913561131955166,1220.9733931227004,1228.5230000000004,1236.0726068773004,1.2290542183255815,0.5402007687198164,1224.5053345826068,1229.2864922938688,1234.0676500051309,2.569132919116142,100.0,0.0,0.0,21,1
1228.84,1749591540,1230.11,1228.49,1229.05,7.1138259139469335,-0.00023593924157749857,0.0013183164610526114,1227.675401296895,1229.4620058384373,1237.9137999999994,1234.9919000000004,1242.9725,1243.8400000000001,1226.09,1230.475,1222.48,43.99097709769748,68.61978499347164,61.969306862230475,18.90297520949459,-21.598272138228964,-2.746213953025972,0.9296203404993628,-3.6758342935253348,44.261899284655286,19.516192395688364,23.914868133368504,2.336259247967258,1221.2927188369154,1228.2070000000003,1235.1212811630853,1.125914632156465,0.5457748235188309,1224.6095884318825,1229.2439692182622,1233.878350004642,2.523590238598591,100.0,0.0,0.0,21,1
1229.06,1749591600,1229.57,1227.97,1228.14,7.114004928553376,0.0001790306305133882,0.0013018078857011937,1227.983089897585,1229.425459853125,1237.4889999999991,1235.0204500000004,1242.9650000000001,1243.8400000000001,1226.09,1230.475,1221.79,44.75052954750206,75.10386932584082,68.99074729664461,21.585746963494056,-17.07317073170695,-2.4427223861985112,0.986489525861459,-3.4292119120599702,42.06722829245563,18.539508837815944,24.344509108059853,2.283669301683876,1221.733671131727,1227.9050000000004,1234.0763288682738,1.0051801838535306,0.5935779006963431,1224.7286752478938,1229.2264483403326,1233.7242214327714,2.49331017012286,0.0,100.0,0.0,21,1
1226.06,1749591660,1228.97,1225.44,1228.62,7.111561054939761,-0.0024408897856899037,0.002879141314454409,1227.5557365870104,1229.1195089573864,1237.009999999999,1235.0375500000002,1242.3675,1243.8400000000001,1226.09,1230.475,1219.0,37.31850312073983,70.33198763167711,71.35188065032982,-24.36048497863465,-50.33259423503296,-2.4164230402657267,0.8102310974353948,-3.2266541377011215,41.05316507198649,16.524568646791412,29.294502283511523,2.3791214944207337,1221.7617434250521,1227.5745000000004,1233.3872565749487,0.9470311699938784,0.36972618064485735,1224.1659442719038,1228.9248818317294,1233.683819391555,2.4378598072086777,0.0,0.0,0.0,21,1
1225.66,1749591720,1227.24,1225.06,1225.74,7.111234753401617,-0.0003262483075867628,0.0017786335525350125,1227.134461789897,1228.8050081430786,1236.5247999999992,1235.0513000000003,1241.8825000000002,1243.8400000000001,1226.33,1230.475,1220.02,36.44929921476638,59.275683665928455,68.23718020781543,-40.78272247460812,-54.76718403547491,-2.400189387010869,0.6611718005522023,-3.061361187563071,40.24608105628724,15.436525514516052,28.513374923319795,2.3648985305335435,1221.8986385926426,1227.2100000000005,1232.5213614073584,0.8655994340590336,0.3540863743659805,1223.8929971983891,1228.6139407048981,1233.3348842114071,2.4164832316477676,100.0,0.0,0.0,21,1
1226.46,1749591780,1226.82,1225.21,1225.6,7.111887250039941,0.0006527095605632915,0.0013127211649788008,1226.984581392142,1228.5918255846168,1236.0821999999994,1235.0732000000003,1240.835,1243.8400000000001,1227.455,1229.955,1219.69,39.485107879785055,49.667405764967945,59.7583590208578,-30.221465955096686,-45.89800443458848,-2.296300463383659,0.6120485793435297,-2.9083490427271887,39.496645919717665,14.6683653603394,27.094478005318575,2.3109772069239978,1221.875491293768,1227.0300000000002,1232.1845087062325,0.8401601763986639,0.44470860051987277,1223.830806989019,1228.408803494908,1232.9868000007968,2.397051416751156,0.0,100.0,0.0,21,1
1228.55,1749591840,1229.6,1225.71,1226.16,7.113589891173709,0.001704091450190015,0.0031663342965283243,1227.3324521938882,1228.5880232587426,1235.6587999999992,1235.1170000000002,1240.6325000000002,1243.8400000000001,1227.83,1229.435,1217.88,46.654652664972225,58.869179600888174,55.93742301059482,34.32865447326554,-22.72727272727227,-2.0220136945772538,0.7090682785199478,-2.7310819730972016,37.11965839419683,21.179490316361896,23.98840298489174,2.4237645492865605,1222.3239674251645,1226.8175000000003,1231.3110325748362,0.7325511047626647,0.6927770602689918,1223.5393015614932,1228.422250781107,1233.305200000721,2.4433629545187694,0.0,0.0,0.0,21,1
1227.4,1749591900,1228.87,1226.83,1228.55,7.112653389954997,-0.0009360628383051628,0.001662049861495815,1227.3474628174686,1228.4800211443114,1235.2367999999994,1235.1470500000003,1240.6325000000002,1243.8400000000001,1227.83,1228.675,1217.66,43.59414336023886,65.29933481153124,57.94530672579575,33.42079823228964,-35.476718403545725,-1.8758116541212075,0.6842162551807953,-2.560027909302003,34.91245574491413,19.89163549008666,22.529747460265547,2.3963527957660893,1222.3731958430044,1226.7165000000005,1231.0598041569965,0.7081186495813913,0.578684335162054,1223.5184156984938,1228.3248935638587,1233.1313714292237,2.3366337203118266,0.0,0.0,0.0,21,1
1227.06,1749591960,1228.88,1226.97,1227.32,7.112376343270858,-0.00027700831024946027,0.0015565661010872181,1227.2835821913645,1228.3509283130104,1234.7905999999994,1235.1613000000002,1240.2975000000001,1243.505,1227.83,1228.55,1219.03,42.70224530940026,67.51662971175263,63.895048041390645,37.045684489065586,-39.24611973392429,-1.7670116320643956,0.6344130217900856,-2.4014246538544812,32.857173720940715,18.77275671016353,21.228221316040848,2.361613310354232,1222.4307174961643,1226.5985000000005,1230.7662825038367,0.6795675200705328,0.5553651731555871,1223.491899917685,1228.204427510158,1232.916955102631,2.053394402317399,0.0,0.0,0.0,21,1
1227.86,1749592020,1228.87,1226.37,1226.9,7.113028095693193,0.000651964859094134,0.002036062743309498,1227.411675037728,1228.3062984663732,1234.3477999999993,1235.18585,1238.9625,1242.5700000000002,1227.585,1227.48,1220.54,45.526278930191246,64.39761757634682,65.73786069987686,42.28121927236406,-32.084309133489704,-1.597814901027732,0.6428878022613995,-2.2407027032891316,31.26099733340517,17.359186875377155,21.4369334881365,2.371498073900358,1222.4410279662013,1226.5755000000006,1230.7099720337999,0.6741488043417273,0.6553402695070275,1223.4317189731437,1228.171624890143,1232.9115308071423,1.52551630605444,0.0,100.0,0.0,21,1
1229.18,1749592080,1229.91,1227.74,1227.76,7.114102559378759,0.0010750411284674577,0.0017654045786622567,1227.8046361404552,1228.385725878521,1233.9199999999992,1235.22125,1238.5575,1242.165,1227.4850000000001,1227.48,1218.95,49.91286892033688,68.69801814647492,66.87075514485808,86.31984585741868,-22.575516693161426,-1.3417454974974135,0.7191657646333747,-2.060911262130788,29.147374810952105,19.369236048704455,20.02727021141691,2.3571053543360523,1222.3867867777894,1226.6565000000005,1230.9262132222116,0.6961546646858456,0.7955116501586453,1223.5658409757013,1228.2676606148914,1232.9694802540814,1.348313761717421,0.0,0.0,0.0,21,1
1227.06,1749592140,1229.06,1227.06,1228.91,7.112376343270858,-0.0017247270538083281,0.001629912147735237,1227.6391614425763,1228.26520534411,1233.4819999999993,1235.2625500000001,1237.7224999999999,1241.33,1227.4850000000001,1227.48,1220.9,43.810914832677284,60.48041906861342,64.52535159714502,35.872482347120105,-63.89891696750879,-1.2949475830789652,0.6127709432414583,-1.9077185263204235,27.559255380044476,18.115884021275857,20.806889889269847,2.340169257597771,1222.5413219921509,1226.7540000000006,1230.9666780078503,0.6868007779635877,0.5363189400458771,1223.494808501825,1228.152645318235,1232.810482134645,1.2516696541472503,0.0,0.0,0.0,21,1
1228.24,1749592200,1228.5,1225.3,1226.95,7.113337529350644,0.000961648167163931,0.0026053540024751232,1227.7726811220039,1228.262913949191,1233.0599999999993,1235.30825,1237.7124999999999,1241.33,1227.4850000000001,1227.48,1218.89,47.6473338563298,56.97542945366405,62.05128888958409,17.796057989896582,-42.599277978337824,-1.149394258869961,0.60665941396037,-1.756053672830331,26.944961089412654,16.391700893911082,24.06122649599774,2.401585739197934,1222.7212543641017,1226.9105000000006,1231.0997456358996,0.682893436138812,0.6586801199488607,1223.3372076921273,1228.1609648117364,1232.9847219313456,1.22033705487825,0.0,0.0,0.0,21,1
1226.02,1749592260,1228.83,1225.49,1228.52,7.111528429576801,-0.0018074643392170797,0.002724262246945334,1227.3831964282251,1228.0590126810828,1232.6589999999992,1235.33195,1237.0025,1241.17,1227.56,1226.21,1218.07,41.85706771626623,36.94344163658334,51.46643005295356,-9.85973055421496,-82.67148014440356,-1.1993522611692242,0.4453611293288855,-1.6447133904981097,26.15817827866564,15.762421540365047,21.735906199223628,2.4686153292552184,1223.0208772565982,1227.0130000000006,1231.005122743403,0.6507058594167187,0.3756300765499134,1222.9565212452583,1227.957063401095,1232.9576055569316,1.2538643563852192,0.0,-100.0,0.0,21,1
1227.96,1749592320,1228.46,1225.7,1225.7,7.113109534886664,0.0015823559158905098,0.0022476302159679393,1227.5113749997306,1228.050011528257,1232.2847999999992,1235.3532,1236.5049999999999,1241.02,1227.605,1226.09,1217.61,47.824160684595284,44.05166148383952,45.99017752469559,7.964113720942426,-42.57425742574026,-1.0700674793674807,0.4597167289045032,-1.529784208271984,25.42759425055487,14.51416360171437,20.014595967958297,2.489428520022702,1223.7337180183044,1227.2660000000005,1230.7982819816966,0.5756342930865983,0.5982367777538345,1222.9073287457097,1227.9573430771811,1233.0073574086525,1.1818919922550266,0.0,0.0,0.0,21,1
1227.9,1749592380,1228.74,1227.4,1227.98,7.113060672166467,-4.886152643401864e-05,0.0010912940793223536,1227.5977361109017,1228.0363741165972,1231.9005999999993,1235.38115,1235.5749999999998,1240.35,1227.605,1226.09,1217.4,47.661244041954305,44.436987820261855,41.810696980228194,34.58493653533015,-41.44329896907082,-0.9613678072510083,0.4547331208167804,-1.4161009280677888,24.546774644069387,14.767883728193425,19.218824026199506,2.4073264828782177,1224.8507945187994,1227.5470000000007,1230.243205481202,0.4392834622546152,0.5654623697007877,1223.1275831508804,1227.9518818317354,1232.7761805125904,1.1271350924009624,100.0,0.0,0.0,21,1
1226.39,1749592440,1228.66,1226.24,1228.24,7.111830173577851,-0.0012297418356543854,0.0019732711453942647,1227.3293503084792,1227.886703742361,1231.4863999999993,1235.39505,1234.73,1239.885,1227.605,1226.09,1218.4,43.632764138331346,47.80170800585423,45.430119103318496,-45.959523271047644,-72.57731958762645,-0.9857043284443989,0.34431727969871195,-1.3300216081431109,24.3392871159108,13.707880147189508,21.279922778356344,2.408231734101207,1225.2257470042036,1227.6350000000007,1230.0442529957977,0.39250314560875693,0.24162115764253722,1222.9773371365109,1227.803131181094,1232.628925225677,1.059853815358114,0.0,0.0,0.0,21,1
1226.39,1749592500,1227.46,1225.71,1226.15,7.111830173577851,0.0,0.0014269522745619255,1227.120605795484,1227.7506397657828,1231.0295999999992,1235.41005,1233.4625,1238.68,1227.605,1226.09,1217.39,43.632764138331346,37.8006872852255,43.34646103711382,-103.73750447899016,-72.57731958762645,-0.9935383056936189,0.26918664195959363,-1.2627249476532125,24.404936591831152,12.982200803713567,21.756678963299798,2.361215181665407,1225.3181905755844,1227.6610000000005,1230.0038094244167,0.3816704162494605,0.22874447516849128,1222.969019313986,1227.668547259085,1232.368075204184,1.0341979426851975,0.0,0.0,0.0,21,1
1226.23,1749592560,1227.87,1226.23,1226.79,7.111699700858695,-0.00013046420796003488,0.0013374326186766533,1226.9226933964876,1227.6123997870752,1230.6137999999994,1235.43805,1232.9275000000002,1238.68,1227.605,1226.09,1214.59,43.18421169593996,25.515829494773726,37.03940826195111,-72.82094124201295,-78.29787234042612,-1.0011171960661613,0.20928620126964104,-1.2104033973358024,24.134626444315476,13.591716960807394,20.65322836938552,2.3096998115464404,1225.1800809904598,1227.5260000000005,1229.8719190095412,0.3822190339822852,0.22377563020510097,1222.9672079507493,1227.5315427582198,1232.0958775656902,0.9743693367683298,0.0,0.0,0.0,21,1
1226.76,1749592620,1226.88,1225.89,1226.34,7.112131826556923,0.0004322190779870727,0.0008070038149271325,1226.8865393083793,1227.5349088973412,1230.2351999999994,1235.4771,1232.6850000000002,1238.4450000000002,1227.1799999999998,1226.09,1211.96,45.19408419959261,26.93169668920305,30.08273782306738,-85.9686307757628,-68.32971800433849,-0.9533671278843485,0.2056290155611631,-1.1589961434455116,24.065106879595923,13.157884158045212,21.09020479975456,2.2154355392931238,1225.1542777148527,1227.4105000000004,1229.6667222851481,0.367639397764271,0.3558431045818183,1223.1398548125826,1227.4580624955322,1231.7762701784818,0.9567688296789707,0.0,0.0,100.0,21,1
1227.02,1749592680,1227.27,1226.29,1226.75,7.112343744496569,0.00021194039583938284,0.0007986829880523693,1226.9161972398506,1227.488098997583,1229.9387999999992,1235.52085,1231.3525,1237.51,1227.065,1226.09,1208.55,46.19955054264192,30.2275349610003,27.55835371499231,-50.194646632524446,-62.689804772234716,-0.8843507824096832,0.2197162888286628,-1.104067071238346,23.665948750140483,14.034468893842343,20.396183903960733,2.1271901436293303,1225.1871756447144,1227.3050000000005,1229.4228243552866,0.34511785665112976,0.4327139667439421,1223.3227257828128,1227.4163422578624,1231.509958732912,0.8954515712882462,0.0,0.0,0.0,21,1
1227.29,1749592740,1227.75,1225.48,1226.91,7.112563765603185,0.00022004531303476682,0.0018496035981715665,1226.9992645198838,1227.4700899978027,1229.6837999999993,1235.5716,1230.6275,1237.25,1227.155,1226.33,1205.47,47.281185790048674,37.38250180766406,31.513911152622427,-45.552398174506834,-56.832971800434834,-0.7986616139335183,0.24432436584386208,-1.0429859797773804,23.751847335535558,12.969811519291248,21.555830867930055,2.1373908476558054,1225.2300128284323,1227.2275000000004,1229.2249871715685,0.3255284242845082,0.5156446561682999,1223.268180470164,1227.4043096618755,1231.540438853587,0.8944959904673543,0.0,0.0,0.0,21,1
1223.48,1749592800,1227.47,1223.48,1227.18,7.109454536202328,-0.0031044007528782114,0.0032611893941870804,1226.2172057376874,1227.107354543457,1229.3603999999993,1235.6038500000002,1228.945,1237.25,1226.1100000000001,1227.04,1205.4,36.21633969967913,26.825741142443558,31.47859263703593,-225.33532041729313,-100.0,-1.0263562926040777,0.013303749738642123,-1.0396600423427198,24.757407685857753,11.341242267684546,25.143190733700493,2.2697200728232487,1224.536917324435,1226.9485000000004,1229.3600826755658,0.3931025100997052,-0.21913354560554132,1222.5283537587197,1227.0305658845539,1231.532778010388,1.3471149473443862,0.0,0.0,0.0,22,1
